str,str_label,dstr,dstr_label,rgn,rgn_label,area,area_label,chnl,chnl_label,comp,comp_label,clia,clia_label,cliz,cliz_label,stra,stra_label,alta,alta_label,bdst,bdst_label,alt1,alt1_label,clu1,clu1_label,alt2,alt2_label,clu2,clu2_label,alt3,alt3_label,clu3,clu3_label,alt4,alt4_label,clu4,clu4_label,alt5,alt5_label,clu5,clu5_label,alt6,alt6_label,clu6,clu6_label,alt7,alt7_label,clu7,clu7_label,alt8,alt8_label,clu8,clu8_label,alt9,alt9_label,clu9,clu9_label,altb,altb_label,club,club_label,altc,altc_label,cluc,cluc_label
64,荆州球场店,1049,荆州市,128,鄂西区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414100,3年以上,14,华中大区,11,步行街,102100C4,中温带个性休闲C4,100C4,个性休闲C4,102101C4,中温带职业休闲C4,101C4,职业休闲C4,102102F4,中温带少女F4,102F4,少女F4,102103F3,中温带淑女F3,103F3,淑女F3,102104D2,中温带搭配品D2,104D2,搭配品D2,102105D2,中温带化妆类D2,105D2,化妆类D2,102106D3,中温带鞋包D3,106D3,鞋包D3,102107D3,中温带发饰链D3,107D3,发饰链D3,1.02E+10,中温带贴身温馨E5,1.08E+07,贴身温馨E5,1.02E+10,中温带浪漫居家E5,1.09E+07,浪漫居家E5,1.02E+10,中温带时尚季节E5,1.10E+07,时尚季节E5
65,苏州观前街店,1025,苏州市,117,苏南区域,13,华东大区,1,自营店,1,BBG,13102,华东大区中温带,102,中温带,1313100,3年以上,13,华东大区,10,商业街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101C3,中温带职业休闲C3,101C3,职业休闲C3,1.02E+09,中温带少女E4,1.02E+06,少女E4,102103D3,中温带淑女D3,103D3,淑女D3,102104B3,中温带搭配品B3,104B3,搭配品B3,102105B3,中温带化妆类B3,105B3,化妆类B3,102106D3,中温带鞋包D3,106D3,鞋包D3,102107B3,中温带发饰链B3,107B3,发饰链B3,102108B1,中温带贴身温馨B1,108B1,贴身温馨B1,102109C4,中温带浪漫居家C4,109C4,浪漫居家C4,102110C4,中温带时尚季节C4,110C4,时尚季节C4
66,重庆杨家坪店,1362,九龙坡区,105,渝东南区域,15,西南大区,1,自营店,1,BBG,15102,西南大区中温带,102,中温带,1515100,3年以上,15,西南大区,11,步行街,102100C4,中温带个性休闲C4,100C4,个性休闲C4,102101C4,中温带职业休闲C4,101C4,职业休闲C4,1.02E+08,中温带少女E3,1.02E+05,少女E3,1.02E+08,中温带淑女E3,1.03E+05,淑女E3,102104D2,中温带搭配品D2,104D2,搭配品D2,102105C2,中温带化妆类C2,105C2,化妆类C2,102106C2,中温带鞋包C2,106C2,鞋包C2,102107D3,中温带发饰链D3,107D3,发饰链D3,102108D5,中温带贴身温馨D5,108D5,贴身温馨D5,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D4,中温带时尚季节D4,110D4,时尚季节D4
67,宜春鼓楼路店,1051,宜春市,111,江西区域,12,华北大区,1,自营店,1,BBG,12101,华北大区南温带,101,南温带,1212100,3年以上,12,华北大区,11,步行街,101100B3,南温带个性休闲B3,100B3,个性休闲B3,101101B3,南温带职业休闲B3,101B3,职业休闲B3,101102D2,南温带少女D2,102D2,少女D2,101103D2,南温带淑女D2,103D2,淑女D2,101104A1,南温带搭配品A1,104A1,搭配品A1,101105A1,南温带化妆类A1,105A1,化妆类A1,101106B1,南温带鞋包B1,106B1,鞋包B1,101107B1,南温带发饰链B1,107B1,发饰链B1,101108C2,南温带贴身温馨C2,108C2,贴身温馨C2,101109C2,南温带浪漫居家C2,109C2,浪漫居家C2,101110C2,南温带时尚季节C2,110C2,时尚季节C2
68,邵阳东风路店,1052,邵阳市,121,湘南区域,14,华中大区,1,自营店,1,BBG,14101,华中大区南温带,101,南温带,1414100,3年以上,14,华中大区,10,商业街,101100C2,南温带个性休闲C2,100C2,个性休闲C2,101101C2,南温带职业休闲C2,101C2,职业休闲C2,101102D2,南温带少女D2,102D2,少女D2,1.01E+07,南温带淑女E2,1.03E+04,淑女E2,101104C2,南温带搭配品C2,104C2,搭配品C2,101105C2,南温带化妆类C2,105C2,化妆类C2,101106C1,南温带鞋包C1,106C1,鞋包C1,101107C2,南温带发饰链C2,107C2,发饰链C2,101108D4,南温带贴身温馨D4,108D4,贴身温馨D4,101109D4,南温带浪漫居家D4,109D4,浪漫居家D4,101110D4,南温带时尚季节D4,110D4,时尚季节D4
69,景德镇中山北路店,1053,景德镇市,111,江西区域,12,华北大区,1,自营店,1,BBG,12101,华北大区南温带,101,南温带,1212100,3年以上,12,华北大区,11,步行街,101100B2,南温带个性休闲B2,100B2,个性休闲B2,101101B2,南温带职业休闲B2,101B2,职业休闲B2,1.01E+08,南温带少女E3,1.02E+05,少女E3,101103F3,南温带淑女F3,103F3,淑女F3,101104C1,南温带搭配品C1,104C1,搭配品C1,101105C1,南温带化妆类C1,105C1,化妆类C1,101106C1,南温带鞋包C1,106C1,鞋包C1,101107C1,南温带发饰链C1,107C1,发饰链C1,1.01E+10,南温带贴身温馨E5,1.08E+07,贴身温馨E5,1.01E+09,南温带浪漫居家E4,1.09E+06,浪漫居家E4,1.01E+09,南温带时尚季节E4,1.10E+06,时尚季节E4
70,新余胜利北路店,1054,新余市,111,江西区域,12,华北大区,1,自营店,1,BBG,12101,华北大区南温带,101,南温带,1212100,3年以上,12,华北大区,10,商业街,101100B2,南温带个性休闲B2,100B2,个性休闲B2,101101B2,南温带职业休闲B2,101B2,职业休闲B2,1.01E+07,南温带少女E2,1.02E+04,少女E2,1.01E+07,南温带淑女E2,1.03E+04,淑女E2,101104C2,南温带搭配品C2,104C2,搭配品C2,101105C2,南温带化妆类C2,105C2,化妆类C2,101106C2,南温带鞋包C2,106C2,鞋包C2,101107B2,南温带发饰链B2,107B2,发饰链B2,1.01E+09,南温带贴身温馨E4,1.08E+06,贴身温馨E4,101109D4,南温带浪漫居家D4,109D4,浪漫居家D4,1.01E+09,南温带时尚季节E4,1.10E+06,时尚季节E4
71,上海四川北路店,1012,上海市,117,苏南区域,13,华东大区,1,自营店,1,BBG,13102,华东大区中温带,102,中温带,1313100,3年以上,13,华东大区,10,商业街,102100C4,中温带个性休闲C4,100C4,个性休闲C4,102101C4,中温带职业休闲C4,101C4,职业休闲C4,1.02E+08,中温带少女E3,1.02E+05,少女E3,1.02E+08,中温带淑女E3,1.03E+05,淑女E3,102104C3,中温带搭配品C3,104C3,搭配品C3,102105C2,中温带化妆类C2,105C2,化妆类C2,102106A1,中温带鞋包A1,106A1,鞋包A1,102107D3,中温带发饰链D3,107D3,发饰链D3,102108D5,中温带贴身温馨D5,108D5,贴身温馨D5,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D3,中温带时尚季节D3,110D3,时尚季节D3
72,盐城海华广场店,1058,盐城市,118,苏中区域,13,华东大区,1,自营店,1,BBG,13103,华东大区北温带,103,北温带,1313100,3年以上,13,华东大区,10,商业街,103100B3,北温带个性休闲B3,100B3,个性休闲B3,103101B3,北温带职业休闲B3,101B3,职业休闲B3,103102D2,北温带少女D2,102D2,少女D2,103103D2,北温带淑女D2,103D2,淑女D2,103104A1,北温带搭配品A1,104A1,搭配品A1,103105A1,北温带化妆类A1,105A1,化妆类A1,103106C1,北温带鞋包C1,106C1,鞋包C1,103107A1,北温带发饰链A1,107A1,发饰链A1,103108B1,北温带贴身温馨B1,108B1,贴身温馨B1,103109B3,北温带浪漫居家B3,109B3,浪漫居家B3,103110B2,北温带时尚季节B2,110B2,时尚季节B2
73,武汉步行街2店,1023,武汉市,125,武汉区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414100,3年以上,14,华中大区,11,步行街,102100B3,中温带个性休闲B3,100B3,个性休闲B3,102101B3,中温带职业休闲B3,101B3,职业休闲B3,1.02E+08,中温带少女E3,1.02E+05,少女E3,1.02E+08,中温带淑女E3,1.03E+05,淑女E3,102104C3,中温带搭配品C3,104C3,搭配品C3,102105C2,中温带化妆类C2,105C2,化妆类C2,102106C2,中温带鞋包C2,106C2,鞋包C2,102107C2,中温带发饰链C2,107C2,发饰链C2,102108D4,中温带贴身温馨D4,108D4,贴身温馨D4,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D4,中温带时尚季节D4,110D4,时尚季节D4
74,南通南大街店,1060,南通市,118,苏中区域,13,华东大区,1,自营店,1,BBG,13102,华东大区中温带,102,中温带,1313100,3年以上,13,华东大区,10,商业街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101C3,中温带职业休闲C3,101C3,职业休闲C3,102102D3,中温带少女D3,102D3,少女D3,102103D3,中温带淑女D3,103D3,淑女D3,102104A1,中温带搭配品A1,104A1,搭配品A1,102105A1,中温带化妆类A1,105A1,化妆类A1,102106B1,中温带鞋包B1,106B1,鞋包B1,102107A1,中温带发饰链A1,107A1,发饰链A1,102108B1,中温带贴身温馨B1,108B1,贴身温馨B1,102109C2,中温带浪漫居家C2,109C2,浪漫居家C2,102110B2,中温带时尚季节B2,110B2,时尚季节B2
75,荆门中天街店,1061,荆门市,128,鄂西区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414100,3年以上,14,华中大区,11,步行街,102100B1,中温带个性休闲B1,100B1,个性休闲B1,102101B2,中温带职业休闲B2,101B2,职业休闲B2,102102D2,中温带少女D2,102D2,少女D2,102103D1,中温带淑女D1,103D1,淑女D1,102104A1,中温带搭配品A1,104A1,搭配品A1,102105A1,中温带化妆类A1,105A1,化妆类A1,102106B3,中温带鞋包B3,106B3,鞋包B3,102107A1,中温带发饰链A1,107A1,发饰链A1,102108B1,中温带贴身温馨B1,108B1,贴身温馨B1,102109B3,中温带浪漫居家B3,109B3,浪漫居家B3,102110C2,中温带时尚季节C2,110C2,时尚季节C2
76,万州太白路店,1340,万州区,105,渝东南区域,15,西南大区,1,自营店,1,BBG,15102,西南大区中温带,102,中温带,1515100,3年以上,15,西南大区,11,步行街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101C4,中温带职业休闲C4,101C4,职业休闲C4,102102D3,中温带少女D3,102D3,少女D3,102103D3,中温带淑女D3,103D3,淑女D3,102104C2,中温带搭配品C2,104C2,搭配品C2,102105C2,中温带化妆类C2,105C2,化妆类C2,102106C2,中温带鞋包C2,106C2,鞋包C2,102107C2,中温带发饰链C2,107C2,发饰链C2,102108B1,中温带贴身温馨B1,108B1,贴身温馨B1,102109C2,中温带浪漫居家C2,109C2,浪漫居家C2,102110C3,中温带时尚季节C3,110C3,时尚季节C3
77,新乡平原店,1063,新乡市,112,河南区域,12,华北大区,1,自营店,1,BBG,12103,华北大区北温带,103,北温带,1212100,3年以上,12,华北大区,10,商业街,103100D3,北温带个性休闲D3,100D3,个性休闲D3,103101D3,北温带职业休闲D3,101D3,职业休闲D3,103102F3,北温带少女F3,102F3,少女F3,103103F3,北温带淑女F3,103F3,淑女F3,103104C3,北温带搭配品C3,104C3,搭配品C3,103105C2,北温带化妆类C2,105C2,化妆类C2,103106C2,北温带鞋包C2,106C2,鞋包C2,103107C3,北温带发饰链C3,107C3,发饰链C3,1.03E+09,北温带贴身温馨E4,1.08E+06,贴身温馨E4,1.03E+10,北温带浪漫居家E5,1.09E+07,浪漫居家E5,1.03E+10,北温带时尚季节E5,1.10E+07,时尚季节E5
78,襄樊解放路店,1064,襄樊市,120,鄂北区域,14,华中大区,1,自营店,1,BBG,14103,华中大区北温带,103,北温带,1414100,3年以上,14,华中大区,10,商业街,103100A1,北温带个性休闲A1,100A1,个性休闲A1,103101A2,北温带职业休闲A2,101A2,职业休闲A2,103102C3,北温带少女C3,102C3,少女C3,103103C3,北温带淑女C3,103C3,淑女C3,103104A1,北温带搭配品A1,104A1,搭配品A1,103105A1,北温带化妆类A1,105A1,化妆类A1,103106B2,北温带鞋包B2,106B2,鞋包B2,103107A1,北温带发饰链A1,107A1,发饰链A1,103108C2,北温带贴身温馨C2,108C2,贴身温馨C2,103109C4,北温带浪漫居家C4,109C4,浪漫居家C4,103110C4,北温带时尚季节C4,110C4,时尚季节C4
79,中山凤鸣路店,1068,中山市,108,两广区域,11,华南大区,1,自营店,1,BBG,11100,华南大区热带,100,热带,1111100,3年以上,11,华南大区,11,步行街,100100C3,热带个性休闲C3,100C3,个性休闲C3,100101C3,热带职业休闲C3,101C3,职业休闲C3,1.00E+08,热带少女E3,1.02E+05,少女E3,1.00E+08,热带淑女E3,1.03E+05,淑女E3,100104C2,热带搭配品C2,104C2,搭配品C2,100105C1,热带化妆类C1,105C1,化妆类C1,100106C2,热带鞋包C2,106C2,鞋包C2,100107D2,热带发饰链D2,107D2,发饰链D2,100108D4,热带贴身温馨D4,108D4,贴身温馨D4,100109D3,热带浪漫居家D3,109D3,浪漫居家D3,100110D3,热带时尚季节D3,110D3,时尚季节D3
80,武昌解放路店,1023,武汉市,125,武汉区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414100,3年以上,14,华中大区,10,商业街,102100A1,中温带个性休闲A1,100A1,个性休闲A1,102101A2,中温带职业休闲A2,101A2,职业休闲A2,102102B2,中温带少女B2,102B2,少女B2,102103A2,中温带淑女A2,103A2,淑女A2,102104B2,中温带搭配品B2,104B2,搭配品B2,102105A1,中温带化妆类A1,105A1,化妆类A1,102106A1,中温带鞋包A1,106A1,鞋包A1,102107A1,中温带发饰链A1,107A1,发饰链A1,102108B1,中温带贴身温馨B1,108B1,贴身温馨B1,102109B3,中温带浪漫居家B3,109B3,浪漫居家B3,102110C2,中温带时尚季节C2,110C2,时尚季节C2
82,常熟方塔东街2店,1039,常熟市,118,苏中区域,13,华东大区,1,自营店,1,BBG,13102,华东大区中温带,102,中温带,1313100,3年以上,13,华东大区,11,步行街,102100B2,中温带个性休闲B2,100B2,个性休闲B2,102101C4,中温带职业休闲C4,101C4,职业休闲C4,102102D2,中温带少女D2,102D2,少女D2,102103D2,中温带淑女D2,103D2,淑女D2,102104A1,中温带搭配品A1,104A1,搭配品A1,102105A1,中温带化妆类A1,105A1,化妆类A1,102106C3,中温带鞋包C3,106C3,鞋包C3,102107A1,中温带发饰链A1,107A1,发饰链A1,102108A1,中温带贴身温馨A1,108A1,贴身温馨A1,102109B3,中温带浪漫居家B3,109B3,浪漫居家B3,102110B2,中温带时尚季节B2,110B2,时尚季节B2
83,萍乡八一东路店,1070,萍乡市,111,江西区域,12,华北大区,1,自营店,1,BBG,12101,华北大区南温带,101,南温带,1212100,3年以上,12,华北大区,10,商业街,101100C3,南温带个性休闲C3,100C3,个性休闲C3,101101C2,南温带职业休闲C2,101C2,职业休闲C2,1.01E+07,南温带少女E2,1.02E+04,少女E2,101103F4,南温带淑女F4,103F4,淑女F4,101104D1,南温带搭配品D1,104D1,搭配品D1,101105C1,南温带化妆类C1,105C1,化妆类C1,101106C2,南温带鞋包C2,106C2,鞋包C2,101107D2,南温带发饰链D2,107D2,发饰链D2,1.01E+09,南温带贴身温馨E4,1.08E+06,贴身温馨E4,1.01E+09,南温带浪漫居家E4,1.09E+06,浪漫居家E4,1.01E+09,南温带时尚季节E4,1.10E+06,时尚季节E4
84,抚州大公路店,1071,抚州市,111,江西区域,12,华北大区,1,自营店,1,BBG,12101,华北大区南温带,101,南温带,1212100,3年以上,12,华北大区,10,商业街,101100C3,南温带个性休闲C3,100C3,个性休闲C3,101101C3,南温带职业休闲C3,101C3,职业休闲C3,101102F3,南温带少女F3,102F3,少女F3,101103F4,南温带淑女F4,103F4,淑女F4,101104B1,南温带搭配品B1,104B1,搭配品B1,101105C1,南温带化妆类C1,105C1,化妆类C1,101106C1,南温带鞋包C1,106C1,鞋包C1,101107C1,南温带发饰链C1,107C1,发饰链C1,101108D3,南温带贴身温馨D3,108D3,贴身温馨D3,1.01E+09,南温带浪漫居家E4,1.09E+06,浪漫居家E4,101110D4,南温带时尚季节D4,110D4,时尚季节D4
85,自贡五星街店,1072,自贡市,101,成都区域,15,西南大区,1,自营店,1,BBG,15102,西南大区中温带,102,中温带,1515100,3年以上,15,西南大区,10,商业街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101C2,中温带职业休闲C2,101C2,职业休闲C2,1.02E+08,中温带少女E3,1.02E+05,少女E3,1.02E+07,中温带淑女E2,1.03E+04,淑女E2,102104D2,中温带搭配品D2,104D2,搭配品D2,102105D3,中温带化妆类D3,105D3,化妆类D3,102106D2,中温带鞋包D2,106D2,鞋包D2,102107D2,中温带发饰链D2,107D2,发饰链D2,102108D3,中温带贴身温馨D3,108D3,贴身温馨D3,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D4,中温带时尚季节D4,110D4,时尚季节D4
86,扬州文昌中路2店,1016,扬州市,118,苏中区域,13,华东大区,1,自营店,1,BBG,13102,华东大区中温带,102,中温带,1313100,3年以上,13,华东大区,10,商业街,102100B1,中温带个性休闲B1,100B1,个性休闲B1,102101B3,中温带职业休闲B3,101B3,职业休闲B3,102102D2,中温带少女D2,102D2,少女D2,1.02E+09,中温带淑女E4,1.03E+06,淑女E4,102104B1,中温带搭配品B1,104B1,搭配品B1,102105B1,中温带化妆类B1,105B1,化妆类B1,102106B1,中温带鞋包B1,106B1,鞋包B1,102107B1,中温带发饰链B1,107B1,发饰链B1,102108C2,中温带贴身温馨C2,108C2,贴身温馨C2,102109C2,中温带浪漫居家C2,109C2,浪漫居家C2,102110C2,中温带时尚季节C2,110C2,时尚季节C2
87,仙桃大新路店,1073,仙桃市,128,鄂西区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414100,3年以上,14,华中大区,10,商业街,102100B3,中温带个性休闲B3,100B3,个性休闲B3,102101B3,中温带职业休闲B3,101B3,职业休闲B3,102102D3,中温带少女D3,102D3,少女D3,1.02E+08,中温带淑女E3,1.03E+05,淑女E3,102104B3,中温带搭配品B3,104B3,搭配品B3,102105B3,中温带化妆类B3,105B3,化妆类B3,102106C3,中温带鞋包C3,106C3,鞋包C3,102107C2,中温带发饰链C2,107C2,发饰链C2,102108D4,中温带贴身温馨D4,108D4,贴身温馨D4,102109C4,中温带浪漫居家C4,109C4,浪漫居家C4,102110C4,中温带时尚季节C4,110C4,时尚季节C4
88,商丘向阳店,1074,商丘市,112,河南区域,12,华北大区,1,自营店,1,BBG,12103,华北大区北温带,103,北温带,1212100,3年以上,12,华北大区,11,步行街,103100B1,北温带个性休闲B1,100B1,个性休闲B1,103101B3,北温带职业休闲B3,101B3,职业休闲B3,103102D2,北温带少女D2,102D2,少女D2,103103D1,北温带淑女D1,103D1,淑女D1,103104B1,北温带搭配品B1,104B1,搭配品B1,103105B1,北温带化妆类B1,105B1,化妆类B1,103106B1,北温带鞋包B1,106B1,鞋包B1,103107B1,北温带发饰链B1,107B1,发饰链B1,103108C2,北温带贴身温馨C2,108C2,贴身温馨C2,103109D4,北温带浪漫居家D4,109D4,浪漫居家D4,103110C3,北温带时尚季节C3,110C3,时尚季节C3
89,莆田文献路2店,1011,莆田市,107,闽南区域,11,华南大区,1,自营店,1,BBG,11100,华南大区热带,100,热带,1111100,3年以上,11,华南大区,10,商业街,100100B1,热带个性休闲B1,100B1,个性休闲B1,100101B2,热带职业休闲B2,101B2,职业休闲B2,100102D1,热带少女D1,102D1,少女D1,100103D1,热带淑女D1,103D1,淑女D1,100104C1,热带搭配品C1,104C1,搭配品C1,100105C2,热带化妆类C2,105C2,化妆类C2,100106B2,热带鞋包B2,106B2,鞋包B2,100107B1,热带发饰链B1,107B1,发饰链B1,100108D4,热带贴身温馨D4,108D4,贴身温馨D4,100109C2,热带浪漫居家C2,109C2,浪漫居家C2,100110C3,热带时尚季节C3,110C3,时尚季节C3
90,随州解放路店,1076,随州市,120,鄂北区域,14,华中大区,1,自营店,1,BBG,14103,华中大区北温带,103,北温带,1414100,3年以上,14,华中大区,10,商业街,103100C4,北温带个性休闲C4,100C4,个性休闲C4,103101C3,北温带职业休闲C3,101C3,职业休闲C3,103102F4,北温带少女F4,102F4,少女F4,1.03E+08,北温带淑女E3,1.03E+05,淑女E3,103104D1,北温带搭配品D1,104D1,搭配品D1,103105D2,北温带化妆类D2,105D2,化妆类D2,103106D3,北温带鞋包D3,106D3,鞋包D3,103107D3,北温带发饰链D3,107D3,发饰链D3,99999999,空,99999,空,99999999,空,99999,空,99999999,空,99999,空
91,黄冈步行街店,1075,黄冈市,127,鄂东区域,14,华中大区,1,自营店,1,BBG,14102,华中大区中温带,102,中温带,1414100,3年以上,14,华中大区,11,步行街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101D3,中温带职业休闲D3,101D3,职业休闲D3,102102F4,中温带少女F4,102F4,少女F4,102103F3,中温带淑女F3,103F3,淑女F3,102104C1,中温带搭配品C1,104C1,搭配品C1,102105C2,中温带化妆类C2,105C2,化妆类C2,102106C2,中温带鞋包C2,106C2,鞋包C2,102107C2,中温带发饰链C2,107C2,发饰链C2,102108D4,中温带贴身温馨D4,108D4,贴身温馨D4,102109D5,中温带浪漫居家D5,109D5,浪漫居家D5,102110D5,中温带时尚季节D5,110D5,时尚季节D5
92,开封马道街店,1078,开封市,112,河南区域,12,华北大区,1,自营店,1,BBG,12103,华北大区北温带,103,北温带,1212100,3年以上,12,华北大区,10,商业街,103100B1,北温带个性休闲B1,100B1,个性休闲B1,103101C2,北温带职业休闲C2,101C2,职业休闲C2,1.03E+07,北温带少女E2,1.02E+04,少女E2,1.03E+08,北温带淑女E3,1.03E+05,淑女E3,103104C2,北温带搭配品C2,104C2,搭配品C2,103105C3,北温带化妆类C3,105C3,化妆类C3,103106C2,北温带鞋包C2,106C2,鞋包C2,103107C1,北温带发饰链C1,107C1,发饰链C1,103108D3,北温带贴身温馨D3,108D3,贴身温馨D3,1.03E+09,北温带浪漫居家E4,1.09E+06,浪漫居家E4,103110D4,北温带时尚季节D4,110D4,时尚季节D4
93,乐山嘉定南路店,1079,乐山市,101,成都区域,15,西南大区,1,自营店,1,BBG,15102,西南大区中温带,102,中温带,1515100,3年以上,15,西南大区,10,商业街,102100C3,中温带个性休闲C3,100C3,个性休闲C3,102101C3,中温带职业休闲C3,101C3,职业休闲C3,1.02E+08,中温带少女E3,1.02E+05,少女E3,1.02E+08,中温带淑女E3,1.03E+05,淑女E3,102104C2,中温带搭配品C2,104C2,搭配品C2,102105C3,中温带化妆类C3,105C3,化妆类C3,102106C2,中温带鞋包C2,106C2,鞋包C2,102107D2,中温带发饰链D2,107D2,发饰链D2,102108D4,中温带贴身温馨D4,108D4,贴身温馨D4,102109D4,中温带浪漫居家D4,109D4,浪漫居家D4,102110D4,中温带时尚季节D4,110D4,时尚季节D4
